Source,Target,Prediction,Rouge1,Rouge2,RougeL,RougeLsum,Precision,Recall,F1
শিলচৰ লোকসভা সমষ্টিৰ অন্তৰ্গত সোনাই বিধানসভাৰ ১২ নম্বৰ কচুদৰম গাঁৱৰ ৰাইজে ভোট বৰ্জনৰ সিদ্ধান্ত লৈছে।,সোনাইৰ ১২ নম্বৰ কচুদৰমবাসীৰ ভোট বৰ্জনৰ সিদ্ধান্ত,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰিৱৰ্তন হ',0.0,0.0,0.0,0.0,[0.7023818492889404],[0.7110960483551025],[0.7067121267318726]
লাহোৱালঃ ঐতিহ্যমণ্ডিত কটন বিশ্ববিদ্যালয়ৰ ছাত্ৰ একতা সভাই বিশ্ববিদ্যালয়ৰ নাগৰিকত্ব সংশোধনী বিধেয়কখনৰ বিৰোধিতাত বুধবাৰৰপৰা অনিৰ্দিষ্টকালীন শ্ৰেনীবৰ্জন কাৰ্য্যসূচী ঘোষণা কৰাৰ পিছতে ডিব্ৰুগড় বিশ্ববিদ্যালয় স্নাতকোত্তৰ ছাত্ৰ একতা সভায়ো অনিৰ্দিষ্টকালীন শ্ৰেণী বৰ্জনৰ সিদ্ধান্ত লয়।,ডিব্ৰুগড় বিশ্ববিদ্যালৰ চৌহদত সোমাব নোৱাৰিব ৰাষ্ট্ৰশক্তিৰ ভৃত্য-দালাল,কোৰোনা ভাইৰাছৰ ৰমৰমীয়া ব্যৱহাৰেৰে,0.0,0.0,0.0,0.0,[0.7452862858772278],[0.7004439234733582],[0.7221696376800537]
"চিকিৎসা বিজ্ঞানৰ বৃহৎ সফলতা নৱেম্বৰ ১৪, ২০১৯ 0 ১০১ চিকিৎসা বিজ্ঞানীসকলে এটাৰ পিছত আন এটা সাফল্য অর্জন কৰি আহিছে।",চিকিৎসা বিজ্ঞানৰ বৃহৎ সফলতা - ভাল খবৰ,কোৱাৰ পিছত সৰ্বভাৰতীয় পৰম্পৰাগত সাজ-,0.0,0.0,0.0,0.0,[0.664460301399231],[0.660376250743866],[0.6624120473861694]
"নলবাৰীঃ নলবাৰীৰ নাট্য মন্দিৰ প্ৰাংগনত অসম সাংবাদিকৰ সংগ্ৰামী মঞ্চ, আছাম প্ৰেছ কৰেছপণ্ডেন্টেছ ইউনিয়ন (আপকু)ৰ ৰূপালী জয়ন্তী সমাৰোহৰ বিশেষ অনুষ্ঠান তথা আপকুৰ নলবাৰী জিলা সমিতিৰ প্ৰতিষ্ঠা দিৱস বৃস্তিত কাৰ্যসূচীৰে ১০ আৰু ১১ ছেপ্টেম্বৰত উদযাপন কৰা হ'ব।",নলবাৰীত আপকুৰ ৰূপালী জয়ন্তীৰ বিশেষ অনুষ্ঠান,ডিষ্ট্ৰিক্ট ষ্টুডেণ্টছ এক্ট'ৰ দ্বাৰা সৰ,0.0,0.0,0.0,0.0,[0.6779473423957825],[0.6686894297599792],[0.6732865571975708]
অসমত কোনো দিন প্ৰযোজ্য নহয় ইনাৰ লাইন পাৰ্মিট 2 পৰিবহন আইন উলংঘা কৰা সৰু-বৰ যান -বাহনে ভৰি পৰিল শিৱসাগৰৰ পৰিবহন কাৰ্য্যালয়ৰ চৌহদ 4 ওদালগুৰি : আজি বিশ্ব হেপাটাইটিছ দিৱস।,বিশ্বনাথত বিশ্ব হেপাটাইটিছ দিৱস পালন,সৰ্বাত্মক বৰষুণৰ ফলত সৰ্বভাৰতীয় পৰিস্থিতিৰ,0.0,0.0,0.0,0.0,[0.6434010863304138],[0.6841005682945251],[0.6631268858909607]
মঙলবাৰে মেঘালয়ৰ মাওফলাং বিধানসভা সমষ্টিৰ নিৰ্দলীয় বিধায়ক ছিণ্টাৰ ক্লাছ ছানে আনুষ্ঠানিকভাৱে য়ুনাইটেড ডেমক্ৰেটিক পাৰ্টিত চমুকৈ য়ু ডি পিত যোগদান কৰিছে।,মাওফলাং বিধানসভাৰ ছিণ্টাৰ ছানৰ য়ুনাইটেড ডেমক্ৰেটিক পাৰ্টিত যোগদান,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰিৱৰ্তন হ',0.0,0.0,0.0,0.0,[0.7000046372413635],[0.6692662835121155],[0.6842904090881348]
"দৰঙীয়া কথিত ভাষাত লিখা এখন প্ৰেম পত্ৰ - অবিনাশ শৰ্মা শ্ৰী হৰি মৰমৰ ব্যাসপেন্নি, পথ্থমে মোৰ মৰম লবি।",দৰঙীয়া কথিত ভাষাত লিখা এখন প্ৰেম পত্ৰ - অবিনাশ শৰ্মা - ফটাঢোল,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰা আঁতৰত ৰাখি,0.0,0.0,0.0,0.0,[0.7055338025093079],[0.6933974027633667],[0.6994129419326782]
"গোগামুখঃ ধেমাজি জিলাৰ এগৰাকী মৌজাদাৰে টকা নিদিলে নকৰে কাম৷ মৌজাদাৰ গৰাকীয়ে টকা সুধিবলৈ ভয়-ভিত নকৰে৷ কৃষক, ব্যৱসায়ী, ছাত্ৰ নেতা কোনোৱে টকা নিদিয়াকৈ কাম আদায় কৰিব নোৱাৰে মৌজাদাৰগৰাকীৰ পৰা৷ জিলাখনৰ বৰদলনি মৌজাৰ মৌজাদাৰৰ বিৰুদ্ধে এই অভিযোগ এতিয়া সৰ্বত্ৰে৷ পইছা বিচৰা সন্দৰ্ভত জানিবলৈ গৈ আজি মৌজাদাৰগৰাকীয়ে সাংবাদিকৰ লগতে ছাত্ৰ নেতাক অপদস্থ কৰা ঘটনাই অঞ্চটোত প্ৰতিক্ৰিয়াৰ সৃষ্টি কৰিছে।",টকা নিদিলে কাম নকৰে মৌজাদাৰ ৰাকেশে,বৰ্ষীয়ান পৰম্পৰাগত খাদ্য সামগ্ৰীৰ পৰা,0.0,0.0,0.0,0.0,[0.658174455165863],[0.676823616027832],[0.6673687100410461]
জ এ.এছ.এন. প্ৰতিনিধি / 2020 শিৱসাগৰৰ পৰা কল্যাণজ্যোতি বুঢ়াগোহাঁই: 'কা' বিৰোধী আন্দোলনত অংশ লৈ কাৰাবাসৰ পৰা মুক্তি লাভ কৰি সোমবাৰে শিৱসাগৰত উপস্থিত হয়হি বীৰ লাচিত সেনাৰ নেতা শৃংখল চলিহা।,২২ টা দিন কাৰাৰুদ্ধ জীৱন কটাই স্বগৃহত উপস্থিত শৃংখল চলিহা,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰিৱৰ্তন হ',0.0,0.0,0.0,0.0,[0.728592038154602],[0.7035272121429443],[0.7158402800559998]
"কোকিলকন্ঠী লতা মংগেশকাৰলৈ বিৰল সন্মান ২৮ ছেপ্টেম্বৰত প্ৰদান কৰা হব এই সন্মান চেপ্টেম্বৰ ৭, ২০১৯ 0 ২১৮ সংগীত মানেই যেন লতা মংগেশকাৰ।",কোকিলকন্ঠী লতা মংগেশকাৰলৈ বিৰল সন্মান - ভাল খবৰ,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰিৱৰ্তন হ',0.0,0.0,0.0,0.0,[0.6827097535133362],[0.6698676347732544],[0.6762276887893677]
উজ এ.এছ.এন. প্ৰতিনিধি / 2019 শিলচৰৰ পৰা আব্দুল আলিম চৌধুৰীৰ প্রতিবেদন : কাছাৰ জিলাৰ ধলাইৰ ৰজনীখালত বন বিভাগৰ ভূমি দখল কৰি বসতি স্থাপন কৰা ৮২ টা পৰিয়ালৰ ঘৰ আজি এজাক হাতীৰ সহযোগত লণ্ডভণ্ড কৰি পেলাই কাছাৰ জিলা প্রশাসনে।,কাছাৰৰ ধলাইত বন বিভাগে চলালে দিনজোৰা উচ্ছেদ অভিযান,ফণি'ৰ পৰা ফালৰি কাটি সৰবৰাহ কৰ,0.0,0.0,0.0,0.0,[0.7284131050109863],[0.7037373781204224],[0.7158626317977905]
"ইন্ধনৰে নহয় হাইড্রজেনেৰে চলিব গাড়ী নৱেম্বৰ ১৪, ২০১৯ 0 ৮৪ এইবাৰ গাড়ী তেলেৰে নহয়, চলিব হাইড্রজেনত।",ইন্ধনৰে নহয় হাইড্রজেনেৰে চলিব গাড়ী - ভাল খবৰ,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰিৱৰ্তন হ',0.0,0.0,0.0,0.0,[0.6674099564552307],[0.6723053455352783],[0.6698487401008606]
ওদালগুৰিঃ ওদালগুৰি জিলাৰ ওৰাং উচ্চতৰ মাধ্যমিক বিদ্যালয়ৰ অধ্যক্ষ পূণ্য প্ৰসাদ উপাধ্যায়ে ছাত্ৰী সকলৰ বাবে চৰকাৰে প্ৰদান কৰা সৌৰশক্তিৰে চালিত লেম্পৰ বাবে ৫০ টকাকৈ সংগ্ৰহ কৰে।,ছাত্ৰ-ছাত্ৰীক ফাঁকি দি টকা সংগ্ৰহ অধ্যক্ষৰ,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰা আঁতৰত ৰাখি,0.0,0.0,0.0,0.0,[0.6789557933807373],[0.6755680441856384],[0.6772576570510864]
ডিব্ৰুগড়ঃ বানপানীৰ পিছত এইবাৰ ডিব্ৰুগড় জিলাত ভয়াৱহ ৰূপ ধাৰণ কৰিছে জাপানীজ এনকেফেলাইটিছ আৰু এনকেফেলাইটিছ সদৃশ ৰোগে।,ধিক স্বাস্থ্য বিভাগ! ডিব্ৰুগড়ত এনকেফেলাইটিছত ৩১জনৰ মৃত্যু,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰিৱৰ্তন হ',0.0,0.0,0.0,0.0,[0.6955868601799011],[0.6729605793952942],[0.6840866804122925]
দলংঘাটঃ দৰং জিলাৰ ঐতিহ্যমণ্ডিত দেওমৰনৈ স্নাতক মহাবিদ্যালয়ত মঙলবাৰে ছাত্ৰ একতা সভাৰ এখন বিশেষ সভা অনুষ্ঠিত হৈ যায়৷ সভাত মহাবিদ্যালয় খনৰ ছাত্ৰ একতা সভাৰ নৱনিৰ্বাচিত সদস্যসকলক শপত গ্ৰহণ কৰাৰ লগতে বিশিষ্ট ব্যক্তিক সম্বৰ্ধনা যাচে মহাবিদ্যালয় কৰ্তৃপক্ষই৷ মঙলবাৰে পুৱা মহাবিদ্যালয় খনৰ অধ্যক্ষা ড০ গীতালি কলিতাই পতাকা উত্তোলন কৰাৰ পিছতে সদৌ অসম ছাত্র সন্থাৰ পতাকা উত্তোলন কৰে মহাবিদ্যালয় ছাত্ৰ একতা সভাৰ প্ৰাক্তন সাধাৰণ সম্পাদক চন্দন বৈশ্যই৷ মহাবিদ্যালয় ছাত্ৰ একতা সভাৰ পতাকা উত্তোলন কৰে ছাত্ৰ একতা সভাৰ উপ-সভাপতি নিখিল শৰ্মাই৷ শ্বহীদ তৰ্পণ কৰে মহাবিদ্যালয়ৰ কাৰ্যলয় সহায়ক নিপাংক শৰ্মাই৷ মহাবিদ্যালয়ৰ প্ৰাচীৰ পত্ৰিকা উন্মোচন কৰে মহাবিদ্যালয়ৰ সহকাৰী অধ্যাপক হেমচন্দ্র চহৰীয়াই।,"দেওমৰনৈ স্নাতক মহাবিদ্যালয়ত ছাত্ৰ-ছাত্ৰী, শিক্ষকৰ বিশেষ সভা",বৰষুণে ঠনঠন কৰিছে সৰ্বস্ব,0.0,0.0,0.0,0.0,[0.6627136468887329],[0.6169142127037048],[0.6389943361282349]
মাৰ্ঘেৰিটাঃ তিনিচুকীয়া জিলাৰ মাৰ্ঘেৰিটা আৰক্ষী থানাৰ অন্তৰ্গত বৰগোলাইত ৰন্টিক্স নামৰ ব্যক্তিগত চিকিৎসা প্ৰতিষ্ঠানটোৰ সন্মুখত শুকুৰবাৰে নিশাৰ ভাগত এক দুৰ্ঘটনা সংঘটিত হয়।,"মাৰ্ঘেৰিটাত শিহৰণকাৰী দুৰ্ঘটনা, এজন নিহত",সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰা আঁতৰত ৰাখি,0.0,0.0,0.0,0.0,[0.7101178765296936],[0.6908226609230042],[0.7003373503684998]
নলবাৰীঃ নলবাৰীৰ বৰাজোলত দীনদয়াল উপাধ্যায় গ্ৰাম্য জ্যোতি আঁচনিৰ অধীনৰ ইলেক্ট্ৰিকেল সামগ্ৰী বিতৰণ কৰা হয়।,নলবাৰীত ইলেক্ট্ৰিকেল সামগ্ৰী বিতৰণ,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰিৱৰ্তন হ',0.0,0.0,0.0,0.0,[0.7054702639579773],[0.6989656090736389],[0.7022028565406799]
"কামপুৰঃ বৃহস্পতিবাৰে নগাঁও জিলাৰ কন্দলী পাহাৰৰ আহুতলী বনাঞ্চলত বন বিভাগে অভিযান চলাই এটি হস্তনিৰ্মিত বন্দুক উদ্ধাৰ কৰিবলৈ সক্ষম হয়৷ ৰাজ্যত প্ৰতিদিনে গঁড় হত্যা, হাতীৰ মৃত্যু হৈ অহাৰ সময়তে বনবিভাগে অভিযান চলাইকন্দলী পাহাৰৰ আহুতলী বনাঞ্চলত৷ কঠিয়াতলী বন বিষয়াৰ নেতৃত্বত যোৱা এটা দলে অভিযান চলাই উদ্ধাৰ কৰিবলৈ সক্ষম হয় বন্দুকটো।",কন্দলী পাহাৰত বন্দুক এৰি পলাল চোৰাং চিকাৰী,ডিষ্ট্ৰিক্ট ষ্ট্ৰাইক: ৰাজ্য চৰকাৰৰ প,0.0,0.0,0.0,0.0,[0.6639105677604675],[0.6468170285224915],[0.6552523374557495]
১৯৬০ চনৰ ৰাজ্য ভাষা আইন অনুসৰি তিনিচুকীয়াত ১০০ শতাংশ অসমীয়া ভাষা প্ৰয়োগৰ দাবীত আজি অসম জাতীয়তাবাদী যুৱ পৰিষদ তিনিচুকীয়া জিলা সমিতিয়ে মাৰ্ঘেৰিটাৰ মহকুমাধিপতিক এখন স্মাৰক পত্ৰ প্ৰদান কৰে।,তিনিচুকীয়াত ৰাজ্য ভাষা প্ৰয়োগৰ বাবে অসম জাতীয়তাবাদী যুৱ পৰিষদ তিনিচুকীয়া জিলা সমিতিৰ স্মাৰকপত্ৰ,কোৰোনা ভাইৰাছৰ ৰমৰমীয়া ব্যৱহাৰেৰে,0.0,0.0,0.0,0.0,[0.6842254400253296],[0.641049861907959],[0.6619343757629395]
জোনাইঃ অসমত সদ্য ঘোষিত শিক্ষক নিযুক্তি প্ৰক্ৰিয়াত বড়ো মাধ্যমৰ বিদ্যালয়ত অসমীয়া মাধ্যমৰ শিক্ষক নিযুক্তি দিয়াৰ প্ৰতিবাদ আজি সন্ধিয়া জোনাইত ধেমাজি জিলা সমিতিৰ উদ্যোগত জোঁৰ সমদল উলিয়াই প্ৰতিবাদ সাব্যস্ত কৰা হয়৷ সমগ্ৰ অসমত চাৰিশৰো অধিক তথা ধেমাজি জিলাত বিশ জন নিযুক্তি দিয়া বুলি জানিব পৰা গৈছে।,বড়ো মাধ্যমৰ বিদ্যালয়ত অসমীয়া মাধ্যমৰ শিক্ষক নিযুক্তিৰ প্ৰতিবাদত উত্তাল জোনাই,কোৱাৰ্টাৰ আজৱ কাণ্ডকলৈ সঁহাৰি,0.0,0.0,0.0,0.0,[0.6768696904182434],[0.6452491283416748],[0.6606813073158264]
"ষড়ানন বৰা, চামগুৰিঃ নগাঁও জিলাৰ চামগুৰিৰ বিভিন্ন স্থানত ব্যাপক হাৰত চলি থকা বন ধ্বংসযজ্ঞৰ সময়তে বৃহস্পতিবাৰে বিয়লি কাঠপাৰাত বন বিভাগে চলায় এক বৃহৎ অভিযান।",চামগুৰিত বন বিভাগৰ বৃহৎ অভিযান,কোৰোনা ভাইৰাছৰ ৰমৰমীয়া ব্যৱহাৰেৰে,0.0,0.0,0.0,0.0,[0.7024319767951965],[0.6989922523498535],[0.7007079124450684]
"জয়ন্ত মুদৈ,নগাঁওঃ সদৌ অসম সংখ্যালঘু ছাত্ৰ ইউনিয়ন চমুকৈ আমছুৰ নগাঁও জিলা সমিতিৰ অন্তৰ্গত আলিটাঙনী আঞ্চলিক সমিতিৰ উদ্যোগত বুধবাৰে আলিটাঙনী চাৰিআলিত এখনি সজাগতামূলক সভা অনুষ্ঠিত কৰা হয়।",আমছুৰ উদ্যোগত আলিটাঙনী চাৰিআলি-বাটমাৰীত সজাগতামূলক সভা-সমদল,কোৰোনা ভাইৰাছ:  তযারিক৆ তযারিক৆ৰ বাবে ২.৫ লাখ টকাৰ,0.0,0.0,0.0,0.0,[0.6777517199516296],[0.6742066144943237],[0.6759745478630066]
দৈনন্দিন 2 অভাৰ স্মাৰ্ট পুতুকন - দীপাংকৰ চৌধুৰী বন্ধৰ দিনত পুতুকনৰ বেলেগ কাম একো নাথাকে।,অভাৰ স্মাৰ্ট পুতুকন - দীপাংকৰ চৌধুৰী - ফটাঢোল,সৰ্বভাৰতীয় পৰিস্থিতিৰ পৰিৱৰ্তন হ',0.0,0.0,0.0,0.0,[0.6738222241401672],[0.6710432171821594],[0.6724298596382141]
