Source,Target,Prediction,Rouge1,Rouge2,RougeL,RougeLsum,Precision,Recall,F1
सुपरस्पोर्ट की पिच उड़ाएगी टीम इंडिया के होशः 13 जनवरी से सेंचूरियन में खेला जाने वाला दूसरा टेस्ट सीरीज में बने रहने के लिहाज से भारत के लिए बेहद ही अहम है।,"टीम इंडिया के लिए अब सिरीज़ जीतना मुश्किल ही नहीं, नामुमकिन हैः वीरेंद्र सहवाग", भारत के लिए सेंचूरियन टेस्ट का दूसरा टेस्ट</s>,0.18181818181818182,0.1,0.18181818181818182,0.18181818181818182,[0.681458592414856],[0.6309607028961182],[0.655238151550293]
बीसीसीआई लोकपाल पद पर पूर्व जस्टिस डीके जैन की नियुक्ति होते ही एमपीसीए सदस्य व क्रिकेट के व्हिसल ब्लोअर कहे जा रहे संजीव गुप्ता ने पश्चिम बंगाल क्रिकेट के प्रमुख सौरव गांगुली की पहली शिकायत की थी।,"  इंदौर के एमपीसीए सदस्य गुप्ता की शिकायत से उलझी क्रिकेट की त्रिमूर्ति तेंदुलकर, गांगुली, लक्ष्मण", संजीव गुप्ता ने सौरव गांगुली की शिकायत के बाद बीसीसीआई के अध्यक्ष सौरभ गांगुली को शिकायत की थी। सौरव गांगुली ने सौरव गांगुली की शिकायत के बाद बीसीसीआई अध्यक्ष सौरभ गांगुली को शिकायत की थी</s>,0.2,0.041666666666666664,0.16,0.16,[0.6587212681770325],[0.6635328531265259],[0.6611182689666748]
"भले ही अमेरिका और यूरोप जैसे पारंपरिक बाजारों से मांग में गिरावट के चलते 2012-13 में देश के व्यापारिक निर्यातक की स्थिति खराब रही, लेकिन उद्योग और विशेषज्ञों को भरोसा है कि इस वित्त वर्ष में स्थिति उतनी खराब नहीं रहेगी।",नए बाजारों के सहारे निर्यात को मिलेगा दम," 2013-14 में, अमेरिका और यूरोप जैसे पारंपरिक बाजारों से मांग में गिरावट के चलते देश के व्यापारिक निर्यातक की स्थिति खराब रही, लेकिन उद्योग और विशेषज्ञों को भरोसा है कि इस वित्त वर्ष में स्थिति उतनी खराब नहीं रहेगी।</s>",0.12765957446808512,0.0,0.12765957446808512,0.12765957446808512,[0.636503279209137],[0.7333894371986389],[0.6815201640129089]
सिखों के दसवें गुरु के जन्म स्थान तख्त हरमंदिर पटना साहिब में यहां शुक्रवार को गुरु गोविंद सिंह का 352 वां प्रकाश पर्व शुरू हो गया।,तख्त हरमंदिर पटना साहिब में गुरु गोविंद सिंह का 352 वां प्रकाश पर्व शुरू,</s>,0.0,0.0,0.0,0.0,[0.5095372796058655],[0.5240291357040405],[0.5166816115379333]
बीएसई में सूचीबद्घ सुराणा इंडस्ट्रीज लिमिटेड (एसआईएल) अपनी इस्पात निर्माण क्षमता बढ़ाने और विद्युत परियोजनाओं पर लगभग 4500 करोड़ रुपये के निवेश की योजना बना रही है।,सुराणा लगाएगी 4500 करोड़ रुपये, सुराणा इंडस्ट्रीज लिमिटेड (एसआईएल) अपनी इस्पात निर्माण क्षमता बढ़ाने और विद्युत परियोजनाओं पर लगभग 4500 करोड़ रुपये के निवेश की योजना बना रही है।</s>,0.27586206896551724,0.14814814814814817,0.27586206896551724,0.27586206896551724,[0.5920807719230652],[0.7709885239601135],[0.6697934865951538]
"प्रस्तावित रेल शुल्क प्राधिकरण केवल सलाहकार संस्था होगी या इसे यात्री किराया और माल भाड़ा तय करने का भी अधिकार होगा, इसको लेकर सरकार के अंदर ही ठन गई है।",रेल किराये पर सरकार में तकरार, रेल शुल्क प्राधिकरण की स्थापना के लिए सरकार की ओर से कोई प्रस्ताव नहीं दिया गया है। रेल शुल्क प्राधिकरण की स्थापना के लिए सरकार की ओर से कोई प्रस्ताव नहीं दिया गया है।</s>,0.1,0.0,0.1,0.1,[0.5949181318283081],[0.6782068014144897],[0.6338380575180054]
जिले के दुर्गम क्षेत्रों के अलावा धौलाधार की शिवालिक पहाड़ियों के ऊपरी क्षेत्रों में हल्का हिमपात होने से निचले इलाकों में ठंड बढ़ गई है।,  दुर्गम क्षेत्रों के अलावा धौलाधार की शिवालिक पहाड़ियों के ऊपरी क्षेत्रों में हिमपात होने से निचले इलाकों में बढ़ी ठंड," मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार, मौसम विभाग के अनुसार,...</s>",0.0033222591362126247,0.0,0.0033222591362126247,0.0033222591362126247,[0.5021714568138123],[0.5242623090744019],[0.5129792094230652]
घाटा उठा रही टाटा टेलीसर्विसेज ने निदेशक मंडल के पुनर्गठन की कवायद के तहत बड़ा बदलाव किया है।,टाटा टेली ने किया बोर्ड का पुनर्गठन, टाटा टेलीसर्विसेज ने निदेशक मंडल के पुनर्गठन की कवायद के तहत बड़ा बदलाव किया है।</s>,0.36363636363636365,0.0,0.27272727272727276,0.27272727272727276,[0.6994482278823853],[0.8432823419570923],[0.7646602392196655]
"देश की प्रमुख स्टील कंपनियों स्टील अथॉरिटी ऑफ इंडिया लिमिटेड, जेएसडब्ल्यू स्टील और टाटा स्टील ने भले ही पहली तिमाही के आंकड़ों से निराश किया हो, लेकिन बुरा वक्त शायद ही खत्म हुआ है।",स्टील के फौलाद बनने में देरी,</s>,0.0,0.0,0.0,0.0,[0.5298945903778076],[0.5698840618133545],[0.5491622686386108]
"कैसा रहेगा बाजार का रुख ►एनसीडी में सौदे हो सकते हैं बहाल ►कम रेटिंग वाले क्षेत्र मसलन रियल एस्टेट को हो सकता है फायदा ►एफपीआई निवेश के मामले में बनी रह सकती है यथास्थिति ►सोमवार को रुपया, शेयर और बॉन्डों में हो सकती है बढ़त ऋणपत्र में निवेश करने वाले विदेशी पोर्टफोलियो निवेशक (एफपीआई) इस बात से खुश हैं कि कॉरपोरेट ऋण प्रतिभूतियों में निवेश को लेकर पाबंदी हटा दी गई है।",सरकारी कदम एफपीआई के लिए सही, शेयर और बॉन्डों में बढ़त</s>,0.0,0.0,0.0,0.0,[0.6668044328689575],[0.6847829818725586],[0.6756741404533386]
"बोर्ड की तरफ से मिलने वाली सैलरी और मैच फीस मिलाकर विराट कोहली, स्टीव स्मिथ और जो रूट से पीछे हैं।",ओह ! तो विराट को स्टीव स्मिथ और जो रूट से इतना कम मिलता है वेतन," विराट कोहली, स्टीव स्मिथ और जो रूट को टीम की तरफ से मिलने वाली सैलरी और मैच फीस मिलाकर टीम की तरफ से मिली कमाई का एक बड़ा हिस्सा है। विराट कोहली, स्टीव स्मिथ और जो रूट को टीम की तरफ से मिली कमाई का एक बड़ा हिस्सा है।</s>",0.24615384615384614,0.12698412698412698,0.24615384615384614,0.24615384615384614,[0.6737717390060425],[0.7127248048782349],[0.6927011013031006]
"फ्लिपकार्ट ऐप्पल वीक पर मिल रहे ऑफर्स की बात करें तो आपको आईफोन 7 प्लस का 32 जीबी वेरिएंट 59000 रुपए की बजाए मात्र 56,999 रुपए में मिल रहा है।","आईफोन धीमा पड़ने के लिए एप्पल ने मांगी माफी, बैटरियों पर ऑफर किया डिस्काउंट",</s>,0.0,0.0,0.0,0.0,[0.5104634165763855],[0.5210395455360413],[0.5156972408294678]
ओएनजीसी विदेश लिमिटेड (ओवीएल) ने ब्रिटिश तेल-गैस कंपनी इंपीरियल एनर्जी को खरीदने के लिए देसी स्रोतों का सहारा लेने का फैसला किया है।,ओवीएलः घर से रकम, ओएनजीसी ने अपनी विदेशी निवेश की घोषणा की है। ओएनजीसी ने अपनी विदेशी निवेश की घोषणा की है।</s>,0.0,0.0,0.0,0.0,[0.6073717474937439],[0.6603177785873413],[0.6327391266822815]
"वाहन क्षेत्र की प्रमुख कंपनी महिंद्रा ऐंड महिंद्रा की अक्टूबर में कुल बिक्री 1.65 प्रतिशत घटकर 51,149 वाहन रही है।","महिंद्रा की बिक्री 1.65% घटी, ट्रैक्टर श्रेणी में 10.88 % की गिरावट", महिंद्रा की बिक्री में गिरावट के कारण कंपनी के शेयरों में गिरावट हुई है। महिंद्रा की बिक्री में गिरावट</s>,0.3870967741935484,0.13793103448275862,0.3225806451612903,0.3225806451612903,[0.731349527835846],[0.6867680549621582],[0.7083580493927002]
योगी सरकार ने अस्थाई राम मंदिर के प्रधान पुजारी और कर्मियों का भत्ता बढ़ाने का निर्णय लिया है।,"  योगी सरकार ने रामलला के प्रधान पुजारी का वेतन बढ़ाया, सहयोगी स्टाफ के भत्ते में भी इजाफा", योगी सरकार ने अस्थाई राम मंदिर के प्रधान पुजारी और कर्मियों का भत्ता बढ़ाने का निर्णय लिया है।</s>,0.39999999999999997,0.24242424242424243,0.39999999999999997,0.39999999999999997,[0.7440457940101624],[0.7685092687606812],[0.7560796737670898]
