Source,Prediction,Target,Rouge1,Rouge2,RougeL,RougeLsum,Precision,Recall,F1
নগাঁও জিলাৰ চামগুৰি আৰক্ষী থানাৰ অন্তৰ্গত গেন্ধালিত আৰক্ষীয়ে অভিযান চলাই দেওবাৰে চাৰিজন দুৰ্ধৰ্ষ গৰু চোৰক কৰায়ত্ত কৰিবলৈ সক্ষম হয়।,নগাঁও জিলাৰ চামগুৰি আৰক্ষী থানাৰ অন্তৰ্গত গেন্ধালিত আৰক্ষীয়ে অভিযান চলাই দেওবাৰে চাৰিজন দুৰ্ধৰ্ষ গৰু চোৰক কৰায়ত্ত কৰিবলৈ সক্ষম হয়।,চামগুৰি আৰক্ষীৰ জালত অস্ত্ৰসহ ডকাইত আৰু চাৰি দুৰ্ধৰ্ষ গৰু চোৰ,0.20689655172413793,0.07407407407407407,0.20689655172413793,0.20689655172413793,[0.7265709638595581],[0.7873682975769043],[0.7557488679885864]
"ৰবীন মহন্ত, বৰহোলাঃ বৰহোলা নিবাসী বৰকছাৰী উচ্চ ইংৰাজী বিদ্যালয়ৰ প্ৰতিষ্ঠাপক প্ৰধান শিক্ষক শশী বৰাৰ কদেওবাৰে যোৰহাট মিছন হাস্পটালত সন্ধিয়া ৬৮ বছৰ বয়সত মৃত্যু হয়।",বৰহোলাঃ বৰহোলা নিবাসী বৰকছাৰী উচ্চ ইংৰাজী বিদ্যালয়ৰ প্ৰতিষ্ঠাপক প্ৰধান শিক্ষক শশী বৰাৰ কদেওবাৰে যোৰহাট মিছন হাস্পটালত সন্ধিয়া ৬৮ বছৰ বয়সত মৃত্যু হয়।,বৰকছাৰী উচ্চতৰ মাধ্যমিক বিদ্যালয়ৰ অৱসৰপ্ৰাপ্ত অধ্যক্ষ শশী বৰাৰ মৃত্যু,0.3225806451612903,0.06896551724137931,0.3225806451612903,0.3225806451612903,[0.7347286939620972],[0.8056640028953552],[0.7685630917549133]
নলবাৰীঃ সোমবাৰে অসম খাদী বৰ্ডৰ অধ্যক্ষ তথা অগপ নেতা ডাঃ কমলা কলিতাই আমচাঙৰ উচ্ছেদ অভিযান দুখলগা বুলি কয়।,নলবাৰীঃ সোমবাৰে অসম খাদী বৰ্ডৰ অধ্যক্ষ তথা অগপ নেতা ডাঃ কমলা কলিতাই আমচাঙৰ উচ্ছেদ অভিযান দুখলগা বুলি কয়।,আমচাঙৰ উচ্ছেদ সন্দৰ্ভত চৰকাৰ সজাগ হ'ব লাগিছিল,0.16,0.08695652173913045,0.16,0.16,[0.6722856760025024],[0.724381685256958],[0.6973620653152466]
নগাঁও ক্ৰীড়া সংস্থাৰ উদ্যোগত দেওবাৰৰ পৰা নগাঁও চহৰৰ ঐতিহ্যমণ্ডিত নুৰুল আমিন ষ্টেডিয়ামত আৰম্ভ হ'ল ৭০ সংখ্যক স্বাধীনতা দিৱস কাপ প্ৰাইজমানি ফুটবল প্ৰতিযোগিতা।,নগাঁও ক্ৰীড়া সংস্থাৰ উদ্যোগত দেওবাৰৰ পৰা নগাঁও চহৰৰ ঐতিহ্যমণ্ডিত নুৰুল আমিন ষ্টেডিয়ামত আৰম্ভ হ'ল ৭০ সংখ্যক স্বাধীনতা দিৱস কাপ প্ৰাইজমানি ফুটবল প্ৰতিযোগিতা।,নগাঁৱত ৭০ সংখ্যক স্বাধীনতা দিৱস কাপ প্ৰাইজমানি ফুটবল প্ৰতিযোগিতা আৰম্ভ,0.5000000000000001,0.4,0.4375,0.4375,[0.7396034002304077],[0.8655428290367126],[0.7976325750350952]
"দৈনিক জনমভূমি"" ৰ নগাঁৱৰ সাংবাদিক ভাস্কৰজ্যোতি মেধিলৈ আগবঢ়োৱা হৈছে ""অনুপ্ৰেৰণা""বঁটা।","দৈনিক জনমভূমি"" ৰ নগাঁৱৰ সাংবাদিক ভাস্কৰজ্যোতি মেধিলৈ আগবঢ়োৱা হৈছে ""অনুপ্ৰেৰণা""বঁটা।",নগাঁৱৰ সাংবাদিক ভাস্কৰজ্যোতি মেধিলৈ অনুপ্ৰেৰণা বঁটা,0.5,0.42857142857142855,0.5,0.5,[0.7854048609733582],[0.865249752998352],[0.8233962655067444]
"হাউচ ৱাইফৰ বিলৈ - প্ৰণীতা গোস্বামী বৰঠাকুৰ নুশুনি নগমি এদিন ভাবিলো চৰু নধৰো আজি ""বুঢ়া বুঢ়ীৰ সাধুলৈ"" মনত পেলাই থাকিলো পেচ পাতি।","হাউচ ৱাইফৰ বিলৈ - প্ৰণীতা গোস্বামী বৰঠাকুৰ নুশুনি নগমি এদিন ভাবিলো চৰু নধৰো আজি ""বুঢ়া বুঢ়ীৰ সাধুলৈ"" মনত পেলাই থাকিলো পেচ পাতি।",হাউচ ৱাইফৰ বিলৈ - প্ৰণীতা গোস্বামী বৰঠাকুৰ - ফটাঢোল,0.45161290322580644,0.4137931034482759,0.45161290322580644,0.45161290322580644,[0.7400305271148682],[0.8690637946128845],[0.7993735671043396]
জ এ.এছ.এন. প্ৰতিনিধি / 2019 শিলচৰৰ পৰা আব্দুল আলিম চৌধুৰীৰ প্রতিবেদন : জোৱাই-বদৰপুৰ ৰাষ্ট্ৰীয় ঘাইপথৰ মালিডহৰ হৈ বৰাকত ৰাতিৰ আন্ধাৰত প্ৰতিদিনেই সোমাইছে ৩০/৪০ খনকৈ কয়লাভৰ্তি ট্ৰাক।,জোৱাই-বদৰপুৰ ৰাষ্ট্ৰীয় ঘাইপথৰ মালিডহৰ হৈ বৰাকত ৰাতিৰ আন্ধাৰত প্ৰতিদিনেই সোমাইছে ৩০/৪০ খনকৈ কয়লাভৰ্তি ট্ৰাক।,বৰাকত কয়লাৰ অবৈধ ব্যৱসায় : তদন্তৰ বাবে উপস্থিত চিআইডিৰ দল,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,[0.6839840412139893],[0.709835410118103],[0.6966699957847595]
"কৌতুক 10 স্মাৰ্ট আংকোলৰ স্মাৰ্ট উত্তৰ - কবিতা ডেকা আমাৰ আংকোল সৰুৰে পৰাই স্মাৰ্ট বুলি সৰ্বজনবিদিত৷ তেওঁৰ প্ৰিয় খাদ্যৰ তালিকাত যেনেকৈ প্ৰথমতে চেনি আছে, ঠিক সেইদৰে তেওঁৰ প্ৰিয় বিষয়ৰ তালিকাৰ নাম্বাৰ ওৱানত আছে. . . অ', ঠিকেই অনুমান কৰিছে হিংলিছ মানে আমাৰ গাঁৱলীয়া মানুহৰ ভাষাত অংৰেজী৷ মই আকৌ সেই বিষয়ত একেবাৰে অপৈণত৷ মোৰ ল'ৰাৰ পৰীক্ষা পালেহি৷ তাক ইংৰাজী পঢ়াই থাকোঁতে সুধিলে বোলে মা শব্দৰ বিপৰীত শব্দ কি?","কবিতা ডেকা: মোৰ প্ৰিয় খাদ্যৰ তালিকাত যেনেকৈ প্ৰথমতে চেনি আছে, ঠিক সেইদৰে তেওঁৰ প্ৰিয় খাদ্যৰ তালিকাত যেনেকৈ প্ৰথমতে চেনি আছে",স্মাৰ্ট আংকোলৰ স্মাৰ্ট উত্তৰ - কবিতা ডেকা - ফটাঢোল,0.06896551724137932,0.0,0.06896551724137932,0.06896551724137932,[0.6257161498069763],[0.672651469707489],[0.6483354568481445]
"ব্রাজিল শ্বুটিং বিশ্বকাপঃ ইলা বেনিনৰ স্বর্ণ আগস্ট ৩০, ২০১৯ 0 ১৯৪ বিশ্ব দৰবাৰত আকো ভাৰতীয় যুৱতীৰ স্বর্ণ।","ব্রাজিল শ্বুটিং বিশ্বকাপঃ ইলা বেনিনৰ স্বর্ণ আগস্ট ৩০, ২০১৯ 0 ১৯৪ বিশ্ব দৰবাৰত আকো ভাৰতীয় যুৱতীৰ স্বর্ণ।",ব্রাজিল শ্বুটিং বিশ্বকাপঃ ইলা বেনিনৰ স্বর্ণ - ভাল খবৰ,0.46153846153846156,0.4166666666666667,0.46153846153846156,0.46153846153846156,[0.7738717794418335],[0.8865028023719788],[0.8263671398162842]
"শিলচৰৰ জিলা গ্রন্থাগাৰত ""সামাজিক শীৰ্ষক শিবিৰ অনুষ্ঠিত শিলচৰৰ জিলা গ্রন্থাগাৰত ৰবিবাৰে ""সামাজিক শিবিৰ"" অনুষ্ঠিত হয় এই উপলক্ষে আয়োজিত এক অনুষ্ঠানত কানপুৰৰ কৃত্রিম অঙ্গ উৎপাদন সংস্থা কর্পোৰেছনৰ সহযোগিতাত আই চি ডিএছ প্রকল্পৰ অঞ্চলত বিশেষভাবে সক্ষম ব্যক্তিৰ মাজত আনুষ্ঠানিকভাবে যন্ত্রপাতি বিতৰণ কৰা হয়।","শিলচৰৰ জিলা গ্রন্থাগাৰত ""সামাজিক শীৰ্ষক শিবিৰ অনুষ্ঠিত শিলচৰৰ জিলা গ্রন্থাগাৰত ৰবিবাৰে ""সামাজিক শিবিৰ"" অনুষ্ঠিত হয় এই উপলক্ষে আয়োজিত এক অনুষ্ঠানত কানপুৰৰ কৃত্রিম অঙ্গ উৎপাদন সংস্থা কর্পোৰেছনৰ সহযোগিতাত আই চি ডিএছ প্রকল্পৰ অঞ্চলত বিশেষভাবে সক্ষম ব্যক্তিৰ মাজত আনুষ্ঠানিকভাবে যন্ত্রপাতি বিতৰণ কৰা হয়।","শিলচৰৰ জিলা গ্রন্থাগাৰত ""সামাজিক অiধিকাৰিতা শীৰ্ষক শিবিৰ অনুষ্ঠিত",0.28571428571428575,0.2127659574468085,0.28571428571428575,0.28571428571428575,[0.7067884802818298],[0.8165553212165833],[0.7577171325683594]
তামুলপুৰঃ ভাৰত চৰকাৰৰ নীতি আয়োগৰ পৰিকল্পনা অনুসৰি বাক্সা জিলাৰ তামুলপুৰ খণ্ড প্ৰাথমিক শিক্ষা বিষয়াৰ কাৰ্যালয়ৰ অন্তৰ্গত ১৮২ নং বৰখোপা প্ৰাথমিক বিদ্যালয়ত বৃহস্পতিবাৰে এটা পুথি ভঁৰাল উন্মোচন কৰা হয়।,তামুলপুৰঃ ভাৰত চৰকাৰৰ নীতি আয়োগৰ পৰিকল্পনা অনুসৰি বাক্সা জিলাৰ তামুলপুৰ খণ্ড প্ৰাথমিক শিক্ষা বিষয়াৰ কাৰ্যালয়ৰ অন্তৰ্গত ১৮২ নং বৰখোপা প্ৰাথমিক বিদ্যালয়ত বৃহস্পতিবাৰে এটা পুথি ভঁৰাল উন্মোচন কৰা হয়।,তামুলপুৰৰ প্ৰাথমিক বিদ্যালয়ত পুথিভঁৰাল উন্মোচন,0.18181818181818182,0.06451612903225806,0.18181818181818182,0.18181818181818182,[0.7187336087226868],[0.8436123132705688],[0.7761821746826172]
ডিব্ৰুগড় জিলাৰ ৰহমৰীয়া আৰক্ষী থানাৰ অন্তৰ্গত থানাই চাহ বাগিচাত আজি অসম চাহ মজদুৰ সংঘৰ ডিব্ৰুগড় শাখা আৰু আটছাৰ উদ্যোগত এখন নিচাবিৰোধী সজাগতা সভা অনুষ্ঠিত হয়।,ডিব্ৰুগড় জিলাৰ ৰহমৰীয়া আৰক্ষী থানাৰ অন্তৰ্গত থানাই চাহ বাগিচাত আজি অসম চাহ মজদুৰ সংঘৰ ডিব্ৰুগড় শাখা আৰু আটছাৰ উদ্যোগত এখন নিচাবিৰোধী সজাগতা সভা অনুষ্ঠিত হয়।,থানাই চাহ-বাগিচাত নিচাবিৰোধী সজাগতা সভা অনুষ্ঠিত,0.3225806451612903,0.20689655172413793,0.3225806451612903,0.3225806451612903,[0.6908594369888306],[0.8494650721549988],[0.7619965672492981]
জ এ.এছ.এন. প্ৰতিনিধি 29 / 2018 আজি নগাঁও জিলা আইন সেৱা প্ৰাধিকাৰীৰ উদ্যোগত ৰেগিঙৰ ভয়াৱহতা তথা ৰেগিঙৰ প্ৰতিৰোধ আৰু প্ৰতিকাৰ আইনৰ ওপৰত আইন সেৱা প্ৰাধিকাৰীৰ সভাকক্ষত এখনি সজাগতা সভা অনুষ্ঠিত হৈ যায়।,জ এ.এছ.এন. প্ৰতিনিধি 29 / 2018 আজি নগাঁও জিলা আইন সেৱা প্ৰাধিকাৰীৰ উদ্যোগত ৰেগিঙৰ ভয়াৱহতা তথা ৰেগিঙৰ প্ৰতিৰোধ আৰু প্ৰতিকাৰ আইনৰ ওপৰত আইন সেৱা প্ৰাধিকাৰীৰ সভাকক্ষত এখনি সজাগতা সভা অনুষ্ঠিত হৈ যায়।,নগাঁৱত ৰেগিং প্ৰতিৰোধ আৰু প্ৰতিকাৰ আইন সন্দৰ্ভত সজাগতা সভা,0.29268292682926833,0.15384615384615383,0.29268292682926833,0.29268292682926833,[0.7093649506568909],[0.7903734445571899],[0.7476813197135925]
"বোকাখাতৰ আবকাৰী বিভাগে গোলাঘাট সদৰ আবকাৰী বিভাগৰ সহযোগত মহকুমাটোৰ নুমলীগড়ৰ ধনশিৰি দলঙৰ সমীপত বৃহস্পতিবাৰে বিলাতী সুৰা ভৰ্তি তিনিখন ট্ৰাক জব্দ কৰে ৷ গোপন সুত্ৰৰ আধাৰত চলোৱা এই অভিযানৰ নেতৃত্ব দিছিল আবকাৰী বিভাগৰ বোকাখাতৰ বিষয়া শান্তনু হাজৰিকা, উপ পৰিদৰ্শৰ নিৰঞ্জন দাস আৰু নৱনীত আগৰৱালাই ৷ অৰুণাচলৰ নাহৰলাগুনৰ পৰা টিজুলৈ নি থকা অৱস্থাত এই সুৰাৰ গাড়ী তিনিখন জব্দ কৰে আবকাৰী বিভাগে ৷ পথ নিৰ্দেশনা অমান্য কৰাৰ অপৰাধতে গাড়ী তিনিখন জব্দ কৰা বুলি জনাইছে বোকাখাতৰ আৱকাৰী বিভাগে।",বোকাখাতত বিলাতী সুৰা ভৰ্তি তিনিখন ট্ৰাক জব্দ,আবকাৰী বিভাগৰ ৩৬ ঘন্টা জোৰা অভিযান : অৰুণাচলৰ পৰা অনা তিনি ট্ৰাক সুৰা জব্দ,0.2857142857142857,0.0,0.19047619047619047,0.19047619047619047,[0.7757671475410461],[0.7416428327560425],[0.758321225643158]
গল্প 3 নতুন আইন - কমল তালুকদাৰ কাউৰীয়ে কা নকৰোঁতে পানীৰামে আজি শোৱাপাটী এৰিছে।,"পানীৰামে আজি শোৱাপাটী এৰিছে, পানীৰামে আজি শোৱাপাটী এৰিছে",নতুন আইন - কমল তালুকদাৰ - ফটাঢোল,0.0,0.0,0.0,0.0,[0.5970562696456909],[0.6208527088165283],[0.6087220311164856]
নলবাৰীঃ নলবাৰী জিলাৰ অমায়াপুৰ গাঁৱৰ বিশিষ্ট সাংবাদিক প্ৰাঞ্জল শৰ্মাক খৈৰাবাৰী প্ৰেছ ক্লাৱ আৰু এন ইলাইভে প্ৰশংসা পত্ৰ প্ৰদান কৰে৷ ওদালগুৰি জিলাৰ খৈৰাবাৰী প্ৰেছ ক্লাৱ আৰু এনই লাইভৰ উদ্যোগত খৈৰাবাৰী মহাবিদ্যালয় প্ৰাংগনত ৰবিবাৰে অনুষ্ঠিত হোৱা সাংবাদিক কৰ্মশালাত সাংবাদিকজনক প্ৰদান কৰে প্ৰশংসা পত্ৰ।,সাংবাদিক প্ৰাঞ্জল শৰ্মাক খৈৰাবাৰী প্ৰেছ ক্লাৱ আৰু এন ইলাইভে প্ৰশংসা পত্ৰ প্ৰদান কৰে৷ ওদালগুৰি জিলাৰ খৈৰাবাৰী প্ৰেছ ক্লাৱ আৰু এনই লাইভৰ উদ্যোগত খৈৰাবাৰী মহাবিদ্যালয় প্ৰাংগনত ৰবিবাৰে অনুষ্ঠিত হোৱা সাংবাদিক কৰ্মশালাত সাংবাদিকজনক প্ৰদান কৰে প্ৰশংসা পত্ৰ।,নলবাৰীৰ সাংবাদিক প্ৰাঞ্জল শৰ্মাক প্ৰশংসা পত্ৰ প্ৰদান,0.2857142857142857,0.2,0.2857142857142857,0.2857142857142857,[0.6704840660095215],[0.8010088801383972],[0.7299575805664062]
"অসমত কোনো দিন প্ৰযোজ্য নহয় ইনাৰ লাইন পাৰ্মিট 2 পৰিবহন আইন উলংঘা কৰা সৰু-বৰ যান -বাহনে ভৰি পৰিল শিৱসাগৰৰ পৰিবহন কাৰ্য্যালয়ৰ চৌহদ 4 ষ্টাফৰিপোৰ্টাৰ, ১৩আগষ্ট ইতিবাচক খবৰৰ নিউজ পৰ্টে'ল এন ই ফকাচ ডট কম এ দ্বিতীয় বৰ্ষত ভৰি দিলে।",পৰিবহন আইন উলংঘা কৰা সৰু-বৰ যান -বাহনে ভৰি পৰিল শিৱসাগৰৰ পৰিবহন কাৰ্য্যালয়,ইতিবাচক খবৰৰ নিউজ পৰ্টে'ল এন ই ফকাচ ডট কমৰ  দ্বিতীয় বৰ্ষপূৰ্তি,0.0,0.0,0.0,0.0,[0.6671499013900757],[0.672950267791748],[0.6700375080108643]
"দৰঙীয়া কথিত ভাষাত লিখা এখন প্ৰেম পত্ৰ - অবিনাশ শৰ্মা শ্ৰী হৰি মৰমৰ ব্যাসপেন্নি, পথ্থমে মোৰ মৰম লবি।","অবিনাশ শৰ্মা শ্ৰী হৰি মৰমৰ ব্যাসপেন্নি, পথ্থমে মোৰ মৰম লবি।",দৰঙীয়া কথিত ভাষাত লিখা এখন প্ৰেম পত্ৰ - অবিনাশ শৰ্মা - ফটাঢোল,0.1818181818181818,0.09999999999999999,0.1818181818181818,0.1818181818181818,[0.7241812944412231],[0.7204091548919678],[0.7222902774810791]
চোৰাং কাঠৰ অবৈধ সৰবৰাহকাৰীৰ বিৰুদ্ধে কোকৰাঝাৰত অব্যাহত আছে বন বিভাগৰ অভিযান।,চোৰাং কাঠৰ অবৈধ সৰবৰাহকাৰীৰ বিৰুদ্ধে কোকৰাঝাৰত অব্যাহত আছে বন বিভাগৰ অভিযান।,কোকৰাঝাৰ আৰু চিৰাঙত চোৰাং কাঠ সৰবৰাহকাৰীৰ বিৰুদ্ধে অভিযান,0.3157894736842105,0.11764705882352941,0.3157894736842105,0.3157894736842105,[0.834719717502594],[0.8591199517250061],[0.8467440605163574]
ডিব্ৰুগড়ঃ হত্যাৰ ২৬ বছৰৰ পাছতো শ্বহীদ সাংবাদিক কমলা শইকীয়াৰ হত্যাকাৰীক শাস্তি প্ৰদান কৰিব নোৱৰা কাৰ্যত ক্ষোভ প্ৰকাশ কৰিছে বৃহত্তৰ ডিব্ৰুগড় প্ৰেছ ক্লাবে।,সাংবাদিক কমলা শইকীয়াৰ হত্যাকাৰীক শাস্তি প্ৰদান কৰিব নোৱাৰা কাৰ্যত ক্ষোভ প্ৰকাশ কৰিছে বৃহত্তৰ ডিব্ৰুগড় প্ৰেছ ক্লাবে।,ডিব্ৰুগড় প্ৰেছ ক্লাবত শ্বহীদ সাংবাদিক কমলা শইকীয়াক স্মৰণ,0.3333333333333333,0.18181818181818182,0.16666666666666666,0.16666666666666666,[0.725773811340332],[0.785527229309082],[0.7544692754745483]
"নৱেম্বৰ ১৯, ২০১৯ 0 ১১১ আপুনি হয়তাে এণ্ড্রয়ড ম'বাইলৰ কথা শুনিছে বা ব্যৱহাৰ কৰিছে?","নৱেম্বৰ ১৯, ২০১৯ 0 ১১১ আপুনি হয়তাে এণ্ড্রয়ড ম'বাইলৰ কথা শুনিছে বা ব্যৱহাৰ কৰিছে?",এণ্ড্রয়ড স্কুটাৰ - ভাল খবৰ,0.10526315789473682,0.0,0.10526315789473682,0.10526315789473682,[0.659067690372467],[0.7663173675537109],[0.7086576819419861]
নলবাৰীঃ নলবাৰী জিলাৰ একমাত্ৰ উন্নত চিকিৎসালয় শ্বহীদ মুকুন্দ কাকতি অসামৰিক চিকিৎসালয়খনিত চৰকাৰী স্বাস্থ্য সেৱাৰ লগতে বিভিন্ন কামত যোৱা ৰাইজক এচাম কৰ্মচাৰীয়ে বাঘ-ভালুক দেখাই হাৰাশাস্তি কৰাৰ অভিযোগ দীৰ্ঘদিনৰ।,নলবাৰীঃ নলবাৰী জিলাৰ একমাত্ৰ উন্নত চিকিৎসালয় শ্বহীদ মুকুন্দ কাকতি অসামৰিক চিকিৎসালয়খনিত চৰকাৰী স্বাস্থ্য সেৱাৰ লগতে বিভিন্ন কামত যোৱা ৰাইজক এচাম কৰ্মচাৰীয়ে বাঘ-ভালুক দেখাই হাৰাশাস্তি কৰাৰ অভিযোগ দীৰ্ঘদিনৰ।,"শ্বহীদ মুকুন্দ কাকতি অসামৰিক চিকিৎসালয়ত কৰ্মচাৰীয়ে চলাই আছে দালাল-ৰাজ, ভুক্তভোগী সংবাদকৰ্মী প্ৰাঞ্জল শৰ্মাৰ অভিযোগ",0.29268292682926833,0.15384615384615388,0.29268292682926833,0.29268292682926833,[0.7702491283416748],[0.8018386363983154],[0.7857264876365662]
"নলবাৰীঃ নলবাৰী জিলাৰ দক্ষিণ প্ৰান্তৰ দুগৰাকী অৱসৰপ্ৰাপ্ত শিক্ষক, সমাজকৰ্মী, অভিনেতাৰ মৃত্যুই সমগ্ৰ জিলা খনতে শোকৰ ছাঁ পেলাইছে।","নলবাৰীঃ নলবাৰী জিলাৰ দক্ষিণ প্ৰান্তৰ দুগৰাকী অৱসৰপ্ৰাপ্ত শিক্ষক, সমাজকৰ্মী, অভিনেতাৰ মৃত্যুই সমগ্ৰ জিলা খনতে শোকৰ ছাঁ পেলাইছে।","নলবাৰীত দুই শিক্ষক, অভিনেতাৰ মৃত্যুত শোক",0.1739130434782609,0.0,0.1739130434782609,0.1739130434782609,[0.702070415019989],[0.8253816366195679],[0.7587485313415527]
শিলচৰ লোকসভা সমষ্টিৰ অন্তৰ্গত সোনাই বিধানসভাৰ ১২ নম্বৰ কচুদৰম গাঁৱৰ ৰাইজে ভোট বৰ্জনৰ সিদ্ধান্ত লৈছে।,শিলচৰ লোকসভা সমষ্টিৰ অন্তৰ্গত সোনাই বিধানসভাৰ ১২ নম্বৰ কচুদৰম গাঁৱৰ ৰাইজে ভোট বৰ্জনৰ সিদ্ধান্ত লৈছে।,সোনাইৰ ১২ নম্বৰ কচুদৰমবাসীৰ ভোট বৰ্জনৰ সিদ্ধান্ত,0.4545454545454545,0.3,0.4545454545454545,0.4545454545454545,[0.7588194012641907],[0.8504446744918823],[0.8020236492156982]
লাহোৱালঃ ঐতিহ্যমণ্ডিত কটন বিশ্ববিদ্যালয়ৰ ছাত্ৰ একতা সভাই বিশ্ববিদ্যালয়ৰ নাগৰিকত্ব সংশোধনী বিধেয়কখনৰ বিৰোধিতাত বুধবাৰৰপৰা অনিৰ্দিষ্টকালীন শ্ৰেনীবৰ্জন কাৰ্য্যসূচী ঘোষণা কৰাৰ পিছতে ডিব্ৰুগড় বিশ্ববিদ্যালয় স্নাতকোত্তৰ ছাত্ৰ একতা সভায়ো অনিৰ্দিষ্টকালীন শ্ৰেণী বৰ্জনৰ সিদ্ধান্ত লয়।,লাহোৱালঃ ঐতিহ্যমণ্ডিত কটন বিশ্ববিদ্যালয়ৰ ছাত্ৰ একতা সভাই বিশ্ববিদ্যালয়ৰ নাগৰিকত্ব সংশোধনী বিধেয়কখনৰ বিৰোধিতাত বুধবাৰৰপৰা অনিৰ্দিষ্টকালীন শ্ৰেনীবৰ্জন কাৰ্য্যসূচী ঘোষণা কৰাৰ পিছতে ডিব্ৰুগড় বিশ্ববিদ্যালয় স্নাতকোত্তৰ ছাত্ৰ একতা সভায়ো অনিৰ্দিষ্টকালীন শ্ৰেণী বৰ্জনৰ সিদ্ধান্ত লয়।,ডিব্ৰুগড় বিশ্ববিদ্যালৰ চৌহদত সোমাব নোৱাৰিব ৰাষ্ট্ৰশক্তিৰ ভৃত্য-দালাল,0.0,0.0,0.0,0.0,[0.6416759490966797],[0.7108319401741028],[0.674485981464386]
"চিকিৎসা বিজ্ঞানৰ বৃহৎ সফলতা নৱেম্বৰ ১৪, ২০১৯ 0 ১০১ চিকিৎসা বিজ্ঞানীসকলে এটাৰ পিছত আন এটা সাফল্য অর্জন কৰি আহিছে।","চিকিৎসা বিজ্ঞানৰ বৃহৎ সফলতা নৱেম্বৰ ১৪, ২০১৯ 0 ১০১ চিকিৎসা বিজ্ঞানীসকলে এটাৰ পিছত আন এটা সাফল্য অর্জন কৰি আহিছে।",চিকিৎসা বিজ্ঞানৰ বৃহৎ সফলতা - ভাল খবৰ,0.3076923076923077,0.25,0.3076923076923077,0.3076923076923077,[0.7274202108383179],[0.8328609466552734],[0.776577889919281]
"নলবাৰীঃ নলবাৰীৰ নাট্য মন্দিৰ প্ৰাংগনত অসম সাংবাদিকৰ সংগ্ৰামী মঞ্চ, আছাম প্ৰেছ কৰেছপণ্ডেন্টেছ ইউনিয়ন (আপকু)ৰ ৰূপালী জয়ন্তী সমাৰোহৰ বিশেষ অনুষ্ঠান তথা আপকুৰ নলবাৰী জিলা সমিতিৰ প্ৰতিষ্ঠা দিৱস বৃস্তিত কাৰ্যসূচীৰে ১০ আৰু ১১ ছেপ্টেম্বৰত উদযাপন কৰা হ'ব।","নলবাৰীঃ নলবাৰীৰ নাট্য মন্দিৰ প্ৰাংগনত অসম সাংবাদিকৰ সংগ্ৰামী মঞ্চ, আছাম প্ৰেছ কৰেছপণ্ডেন্টেছ ইউনিয়ন (আপকু)ৰ ৰূপালী জয়ন্তী সমাৰোহৰ বিশেষ অনুষ্ঠান তথা আপকুৰ নলবাৰী জিলা সমিতিৰ প্ৰতিষ্ঠা দিৱস বৃস্তিত কাৰ্যসূচীৰে ১০ আৰু ১১ ছেপ্টেম্বৰত উদযাপন কৰা হ'ব।",নলবাৰীত আপকুৰ ৰূপালী জয়ন্তীৰ বিশেষ অনুষ্ঠান,0.19512195121951217,0.05128205128205128,0.14634146341463414,0.14634146341463414,[0.6526512503623962],[0.8081225156784058],[0.7221134901046753]
অসমত কোনো দিন প্ৰযোজ্য নহয় ইনাৰ লাইন পাৰ্মিট 2 পৰিবহন আইন উলংঘা কৰা সৰু-বৰ যান -বাহনে ভৰি পৰিল শিৱসাগৰৰ পৰিবহন কাৰ্য্যালয়ৰ চৌহদ 4 ওদালগুৰি : আজি বিশ্ব হেপাটাইটিছ দিৱস।,পৰিবহন আইন উলংঘা কৰা সৰু-বৰ যান -বাহনে ভৰি পৰিল শিৱসাগৰৰ পৰিবহন কাৰ্য্যালয়,বিশ্বনাথত বিশ্ব হেপাটাইটিছ দিৱস পালন,0.0,0.0,0.0,0.0,[0.6245402693748474],[0.6845076680183411],[0.6531504392623901]
মঙলবাৰে মেঘালয়ৰ মাওফলাং বিধানসভা সমষ্টিৰ নিৰ্দলীয় বিধায়ক ছিণ্টাৰ ক্লাছ ছানে আনুষ্ঠানিকভাৱে য়ুনাইটেড ডেমক্ৰেটিক পাৰ্টিত চমুকৈ য়ু ডি পিত যোগদান কৰিছে।,মেঘালয়ৰ মাওফলাং বিধানসভা সমষ্টিৰ নিৰ্দলীয় বিধায়ক ছিণ্টাৰ ক্লাছ ছানে আনুষ্ঠানিকভাৱে য়ুনাইটেড ডেমক্ৰেটিক পাৰ্টিত চমুকৈ য়ু ডি পিত যোগদান কৰিছে।,মাওফলাং বিধানসভাৰ ছিণ্টাৰ ছানৰ য়ুনাইটেড ডেমক্ৰেটিক পাৰ্টিত যোগদান,0.37037037037037035,0.08,0.37037037037037035,0.37037037037037035,[0.7976892590522766],[0.8946842551231384],[0.8434072136878967]
"দৰঙীয়া কথিত ভাষাত লিখা এখন প্ৰেম পত্ৰ - অবিনাশ শৰ্মা শ্ৰী হৰি মৰমৰ ব্যাসপেন্নি, পথ্থমে মোৰ মৰম লবি।","অবিনাশ শৰ্মা শ্ৰী হৰি মৰমৰ ব্যাসপেন্নি, পথ্থমে মোৰ মৰম লবি।",দৰঙীয়া কথিত ভাষাত লিখা এখন প্ৰেম পত্ৰ - অবিনাশ শৰ্মা - ফটাঢোল,0.1818181818181818,0.09999999999999999,0.1818181818181818,0.1818181818181818,[0.7241812944412231],[0.7204091548919678],[0.7222902774810791]
